architect,ApproxDate,RecordIDs,ArchMiddle,artists_keyword,primary_architect_last,primary_artist_middle,SubjectTags,EngravingText,longitude,state,BlkNum,acquisition,architecture_firm,borough_x,ArtForm,zip_code,ArtistGiven,landscape_architect,Medium,secondary_artist_middle,LotID,foundry,managing_city_agency
,False,5599,Lloyd,,Rampulla,M.,"women, reformer, environmentalism, animals, gates","GRETTA MOULTON GATE / GRETTA MOULTON WAS A HEROINE OF THE / ENVIRONMENTAL MOVEMENT THAT SAVED / HIGH ROCK PARK IN 1965. AN INSPIRED / LEADER OF EARLY EFFORTS TO PRESERVE / THE GREENBELT, SHE WAS ALSO A TRUSTEE / OF THE STATEN ISLAND INSTITUTE OF ARTS / AND SCIENCES AND THE FOUNDER OF THE / FRIENDS OF HIGH ROCK. THIS PARKLAND / AFFIRMS IN PERPETUITY THE PROFOUND / EFFECT OF HER DEVOTION TO CONSERVATION / OF OUR NATURAL RESOURCES. / DESIGN: BRADFORD M. GREENE / ERECTED BY: PHILIP LLOYD RAMPULLA / NEW YORK CITY DEPARTMENT OF PARKS AND RECREATION / HENRY J. STERN, COMMISSIONER / DEDICATED FALL 1995 BY: / THE GREENBELT CONSERVANCY, INC. /",-74.124861,NY,0939,Gift of the Greenbelt Conservancy,,Staten Island,Ornamental Gate,10306,Bradford,,Bronze,,1.0,,Department of Parks and Recreation
,False,1371,,Spanish,Puzi,,"immigration, immigrants, jewish, african american, black american, black history, slavery, labor",DEDICATED TO THE PEOPLE OF ALL NATIONS / WHO ENTERED AMERICA THROUGH CASTLE GARDEN / IN MEMORY OF SAMUEL RUDIN / 1896-1975 / WHOSE PARENTS ARRIVED IN AMERICA IN 1883 / SANGUINO,-74.016397,NY,0003,Gift of Samuel and Mary Rudin,,Manhattan,Sculpture,10004,Luis,,Bronze,,1.0,Modern Art Foundry,Department of Parks and Recreation
,True,1483,,"Italian, American",,S.J.,"world war i, war",Top plaque: DEDICATED TO THOSE WHO MADE THE SU- / PREME SACRIFICE AND TO ALL OTHERS / FROM CLASON POINT WHO ENTERED THE / SERVICE OF OUR COUNTRY IN THE WORLD WAR / NEW YORK CITY / A.D. 1928 Bottom left plaque: LET US RAISE / A STANDARD TO WHICH / THE WISE AND HON- / EST CAN REPAIR THE / EVENT IS IN THE HANDS / OF GOD. / WASHINGTON / THAT GOVERNMENT / OF THE PEOPLE BY THE / PEOPLE AND FOR THE / PEOPLE SHALL NOT PER- / ISH FROM THE EARTH / LINCOLN Bottom right plaque: NO IMPERIAL / DESIGNS LURK / IN THE AMERICAN / MIND THEY ARE / ALIEN TO AMERI - / CAN SENTIMENT / THOUGHT AND PURPOSE. / MCKINLEY / THAT THE WORLD / MAY BE MADE / SAFE FOR DEMOC- / RACY. / WILSON,-73.858085,NY,3499,Gift of Citizens War Memorial Committee of Clason Point,,Bronx,"Stele, Bas-Relief",10473,James,,Bronze,,100.0,,Department of Parks and Recreation
,False,1371,,"British, American",,,"korean war, mosaic, obelisk, veterans, sundial, war","Base (front): THE KOREAN WAR / 1950-1953 / Base (rear): THE UNIVERSAL SOLDIER Pavers: REPUBLIC OF KOREA -- DEAD 58,127 WOUNDED 175,743 MISSING 174,244 / AUSTRALIA -- DEAD 339 WOUNDED 1,216 MISSING 29 /BELGIUM -- DEAD 107 WOUNDED 345 MISSING 5 /CANADA -- DEAD 291 / WOUNDED 1,072 MISSING 21 / COLOMBIA -- DEAD 140 WOUNDED 452 MISSING 65 / DENMARK / ETHIOPIA -- DEAD 120 WOUNDED 536 / FRANCE -- DEAD 288 WOUNDED 818 MISSING 18 / GREECE -- DEAD 194 WOUNDED 610 MISSING 2 / INDIA / ITALY / LUXEMBOURG -- DEAD 2 WOUNDED 5 / NETHERLANDS -- DEAD 120 WOUNDED 645 MISSING 3 / NEW ZEALAND -- DEAD 42 WOUNDED 81 / NORWAY -- DEAD 2 / PHILIPPINES -- DEAD 92 WOUNDED 299 MISSING 57 / SOUTH AFRICA -- DEAD 20 MISSING 16 / SWEDEN / THAILAND -- DEAD 114 WOUNDED 794 MISSING 5 / TURKEY -- DEAD 721 WOUNDED 1,475 MISSING 175 / UNITED KINGDOM -- DEAD 909 WOUNDED 3,497 MISSING 141 / UNITED STATES OF AMERICA -- DEAD 54,246 WOUNDED 103,248 MISSING 8,177",-74.017052,NY,0003,Gift of New York Korean Veterans Memorial Commission,,Manhattan,Sculpture,10004,Mac,,Granite,,1.0,,Department of Parks and Recreation
,False,1170,,,,,"sports, african american, black american, black history, athlete, athletics, baseball","ON MAY 1947, ON CINCINNATI'S CROSLEY FIELD, / ROBINSON ENDURED RACIST TAUNTS, / JEERS, AND DEATH THREATS / THAT WOULD HAVE BROKEN THE SPIRIT / OF A LESSER MAN. / REESE, CAPTAIN OF THE BROOKLYN DODGERS, / WALKED OVER TO HIS TEAMMATE ROBINSON / AND STOOD BY HIS SIDE, / SILENCING THE TAUNTS OF THE CROWD. / THIS SIMPLE GESTURE / CHALLENGED PREJUDICE AND / CREATED A POWERFUL AND ENDURING FRIENDSHIP. / BORN 1919 CAIRO, GEORGIA - DIED 1972 STAMFORD, CONNECTICUT / JACK ROOSEVELT ROBINSON / 42 / ON APRIL 15, 1947 ROBINSON FIRST TOOK THE FIELD FOR THE BROOKLYN / DODGERS, BREAKING THE COLOR BARRIER IN MAJOR LEAGUE BASEBALL. IN THE / FACE OF HOSTILITY, HE REMAINED STEADFAST, WINNING HIS WAY INTO THE / HALL OF FAME AND THE HEARTS OF BASEBALL FANS. ROBINSON WAS A CHAMPION / OF THE GAME OF BASEBALL, OF JUSTICE, AND OF CIVIL RIGHTS. / CITY OF NEW YORK, PARKS & RECREATION / MICHAEL R. BLOOMBERG, MAYOR / ADRIAN BENEPE, COMMISSIONER / THE MAYOR'S FUND TO ADVANCE NEW YORK CITY / WILLIAM BEHRENDS, SCULPTOR, 2005 / BORN 1918 EKRON, KENTUCKY - DIED 1999 LOUISVILLE, KENTUCKY / HAROLD HENRY REESE / 1 / KNOWN AS PEE WEE, REESE WAS CAPTAIN OF THE BROOKLYN DODGERS DURING THE / LATE 1940S AND THE EARLY 1950S. HE RISKED HIS CAREER WHEN HE STOOD BY JACKIE / ROBINSON AGAINST PREJUDICED FANS AND FELLOW PLAYERS. WITH THIS ACT OF / DEFIANCE, THE HALL OF FAME SHORTSTOP BECAME A POWERFUL AND INFLUENTIAL / MODEL OF TRUE HUMANITY. / [engraved stone tablet outside of circle] THE JACKIE ROBINSON & / PEE WEE REESE / MONUMENT DONORS / BANK OF AMERICA - BLOOMBERG - BROOKLYN BREWERY - BRYAN CAVE - BOB DALY - FOREST CITY RATNER COMPANIES - THEODORE J. FORSTMANN - JAMES F. GILL - THE HONORABLE RUDOLPH W. GIULIANI - INDEPENDENCE COMMUNITY BANK - KEYSPAN / MAJOR LEAGUE BASEBALL - THOMAS S. MURPHY - THE NEW YORK METS - NEW YORK YANKEES - PETER O’MALLEY - STEVEN RATTNER FAMILY - THE STARR FOUNDATION - TIME WARNER INC. - TISCH FOUNDATION, INC. - TRI-STATE CONSUMER INSURANCE COMPANY / LOUIS M. ABRAMS - AHLFELD MERLINO - AVIATION AUDIT GROUP INC. - RHODA BARR - STEVEN C. BATTERMAN - RUBY & EUGENE BECKER - ANDREW BERKMAN - LAURA BOSS - MATTHEW BRIEF - BROOKFIELD PROPERTIES - TIMOTHY CAREY - THE HONORABLE RICHARD CONWAY CASEY / JOHN CASTLE - THE CENDANT CHARITABLE FOUNDATION - EDWARD T. CHASE - WILLIAM CHURCHILL CLARK - RICHARD COOK - MARY & ROBERT CURRAN - RENA REIGROD D’ANDREA - DENNIS MCHALE SERVICES - GORDON D. DEWART - SHEILA F. EPSTEIN - HOWARD H. FAIRWEATHER / JOHN D. FEERICK - FRANK FEINBERG - MICHAEL FEINBERG - RUTH FINN - CAROLE FORD - KEVIN FRAWLEY - GEORGE ARZT COMMUNICATIONS, INC. - ALAN GOLDBERG - ARTHUR J. GONZALEZ - RICHARD GRUBER - ROBERT S. GRUBER - GLORIA HANDLER - ALISON & SETH HEATON / MICHAEL D. HESS - CHARLES J. HYNES - PETER S. KALIKOW - STEPHEN KANE - MARTIN S. KAPLAN - IVO KATNICH - JOHN KEENAN - BRADFORD RANSOM KEMP - KESTER L. KEMP, SR. - ROSLYN LATTO - MICHAEL LEIBLE - LEA SCHERR LEVY - CAROL SUTTON LEWIS & WILLIAM M. LEWIS, JR. / TAMRA & JOSEPH LHOTA - LOWENTHAL FAMILY FOUNDATION - STEVEN M. LURIE - MARY JENNINGS MAHON - KIERAN MAHONEY - LOOMIS FREDERICK MAYER - GEORGE E. MCDONALD - MARION & BERNARD MEYERSON - PAUL Z. MILES - ANNE MARIE MITCHELL / MUTUAL OF AMERICA LIFE INSURANCE COMPANY - FRAN & FRED NATHAN - MARTIN NEEDELMAN - LEE BERMAN NEMIROFF - DEBORAH OVITZ - P.S. 7 BROOKLYN ABRAHAM LINCOLN ROUND TABLE - WILLIAM J. PAPE II - ANN & JOHN PRINTON - THELMA ROKOFSKY RAMM / JERRY M. REINSDORF - DANIEL RIORDAN - CAROL & MICHAEL ROSE - THE RUDIN FOUNDATION - NORMAN F. SABAH - TIM SCHANTZ - JUDITH & SCOTT SCHIAMBERG - ALAN SCHLOSSBERG - IN MEMORY OF SOL SCHWARTZ - SELECT EQUITY GROUP FOUNDATION - LEO SELIGSOHN / RENEE & JACK SHAPIRO - MERRY SHEILS - THE SHEIRER FAMILY - ED SHERMAN - CARLY SIMON - SHIRLEY & LESTER SPIVACK - BRUCE M. & SONDRA ASTOR STAVE - EVELYN SUCHER & ANDREW IRVING - RICHARD SULLIVAN - JAMES TROY - JOHN J. WALSH - EDWARD J. YODOWITZ /",-73.985250,NY,7073,Commissioned by The City of New York,Ken Smith Landscape Architects; LIV ART,Brooklyn,Statue,11224,William,,Bronze,,101.0,,Department of Parks and Recreation
,False,7422,,"Woman, American",,,"suffragettes, author, abolitionist, women, woman","FRONT: SOJOURNER TRUTH / SUSAN B. ANTHONY / ELIZABETH CADY STANTON // WOMEN'S RIGHTS PIONEERS BACK: DONATED BY MONUMENTAL WOMEN TO / THE CITY OF NEW YORK TO HONOR WOMEN'S HISTORY.// DEDICATED ON AUGUST 26, 2020. / THE 100TH ANNIVERSARY OF THE RATIFICATION OF / THE 19TH 'VOTES FOR WOMEN' AMENDMENT TO / THE UNITED STATES CONSTITUTION.",-73.972382,NY,1111,Gift of Monumental Women,,Manhattan,Statue,10019,Meredith,,Bronze,,1.0,Polich Tallix,Department of Parks and Recreation
,False,6152,,,,,"world war i, war","IN MEMORY OF/ PVT. FREDERICK STAATS/ 1894-1918/ DEDICATED BY/ STAATS POST NO.517/ AMERICAN LEGION/ OCTOBER 14, 1991",-74.072306,NY,,Gift of American Legion Post 517,,Staten Island,Plaque,10305,,,Bronze,,,,Department of Parks and Recreation
,False,3899,,,,,"war, veterans",IN MEMORY OF THOSE MEMBERS OF OUR ARMED FORCES WHO GAVE THEIR LIVES FOR OUR COUNTRY THESE DEAD SHALL NOT HAVE DIED IN VAIN,-74.019775,NY,,Gift of The Greater Bay Ridge Coffey Square Monument Committee,Brooklyn Monument Company,Brooklyn,"Stele, Bas-Relief",11228,,,Bronze,,,,Department of Parks and Recreation
,False,,,,,,"woman, conservationist","IN MEMORY OF / FLORENCE GALLAGHER / ""CASS"" / HELPMATE TO VAN CORTLANDT / 1912-1983 / KINGSBRIDGE HISTORICAL SOCIETY / OCTOBER 1983",-73.894559,NY,5900,Gift of the Kingsbridge Historical Society,,Bronx,"Plaque, Plinth",10471,,,Bronze,,150.0,,Department of Parks and Recreation
,False,2202,,,,,"world war ii, war","PETER CHAPPETTO / MEMORIAL SQUARE / DEDICATED TO / A GREAT SPORTSMAN / WHO LOVED / GOD AND HIS FELLOW MEN / AND WHO MADE THE SUPREME / SACRIFICE FOR HIS COUNTRY / ERECTED BY HIS FRIENDS NOV. 11, 1949. /",-73.922238,NY,0874,Gift of Friends of Peter Chappetto,General Bronze Corporation,Queens,"Flagstaff, Plaque",11102,,,Bronze,,52.0,,Department of Parks and Recreation
,True,1982,,German,,,"playwright, author, poet, activist",,-73.923194,NY,2469,Gift of Arion (German-American singing society),,Bronx,Fountain,10451,Ernst,,Bronze,,1.0,,Department of Parks and Recreation
,True,4222,Wrey,,Mould,,fountain,,-73.972140,NY,1111,,,Manhattan,Fountain,10024,,,Bronze,,1.0,,Department of Parks and Recreation
,False,145,,"German, American",,Alexander,"animals, eagle",,-73.971274,NY,1111,"Gift of The United States Government, The State of New York, New York City, and private contributions",,Brooklyn,Statue,10019,Adolph,,Bronze,,1.0,,Department of Parks and Recreation
,False,6049,,American,,Phimister,animals,THIEBAUT FRERES FONDEURS,-73.973542,NY,1117,Commissioned by The City of Brooklyn,,Brooklyn,Statue,11215,Alexander,,Bronze,,1.0,"Thiebaut Freres, Paris",Department of Parks and Recreation
,False,156,,,,,"war of 1812, war","THIS BLOCKHOUSE / WAS PART OF A LINE OF FORTIFICATIONS / EXTENDING FROM THE HUDSON TO THE / HARLEM RIVER, BUILT FOR THE DEFENCE / OF NEW YORK BY ITS PATRIOTIC CITIZENS / DURING THE WAR OF 1812-1815. / THIS TABLET IS ERECTED BY / THE WOMEN'S AUXILIARY TO THE AMERICAN SCENIC / AND HISTORIC PRESERVATION SOCIETY / A.D. 1905.",-73.956290,NY,1111,Gift of The Women's Auxiliary to the American Scenic and Preservation Society,,Manhattan,Plaque,10026,John,,Bronze,,1.0,,Department of Parks and Recreation
,True,1629,Wiley,American,Corbett,William,"doughboy, world war i, war","Front of pedestal: FROM 'FLANDERS FIELDS' / IF YE BREAK FAITH / WITH THOSE WHO DIED / WE SHALL NOT SLEEP / THOUGH POPPIES GROW / ON FLANDERS FIELDS Rear of pedestal: DEDICATED / NOVEMBER 11, 1929 / BY COMRADES AND FRIENDS / UNDER THE AUSPICES OF / CLINTON DISTRICT MONUMENT / ASSOCIATION AS A MEMORIAL / TO THE YOUNG FOLK OF THIS NEIGHBORHOOD / WHO GAVE THEIR ALL IN THE WORLD WAR",-73.993930,NY,1100,Gift of Clinton District Monument Association,,Manhattan,Statue,10019,Burt,,Bronze,,1.0,Gorham,Department of Parks and Recreation
,False,4641,,American,White,,"american revolutionary war, colonial, war",Pedestal (front): IN HONOR OF / MARYLAND'S FOUR HUNDRED / WHO ON THIS BATTLE-FIELD / AUGUST 27TH 1776 / SAVED THE AMERICAN ARMY / Pedestal (back): GOOD GOD! WHAT BRAVE FELLOWS / I MUST THIS DAY LOSE / GEORGE WASHINGTON/,-73.969767,NY,1117,"Gift of Maryland Society, Sons of the American Revolution",,Brooklyn,Column,11226,,,Bronze,,1.0,,Department of Parks and Recreation
,False,529,,,,,"religious leader, veteran, chaplain",South face: ERECTED BY THE / FATHER DUFFY D.S.C. / POST 54 / CATHOLIC WAR VETERANS / OF U.S.A. / A.D. 1954 North face: FOR GOD / FOR HOME / FOR COUNTRY / * * * / TO THOSE / WHO SERVED / THAT OTHERS / MIGHT LIVE,-73.984941,NY,1018,Gift of Father Duffy D.S.C. Post 54,,Manhattan,Flagstaff Base,10036,,,Bronze,,65.0,,Department of Parks and Recreation
,False,375,,American,,,"9/11, september 11 attacks","BROOKLYN REMEMBERS... FOR THOSE LOST ON SEPTEMBER 11, 2001",-74.037743,NY,6140,"Gift of Brooklyn Remembers, Inc.",,Brooklyn,Sculpture,11209,Robert,,Bronze,,1.0,"Bedi-Makky Foundry, Greenpoint, Brooklyn",Department of Parks and Recreation
,False,,,,Vellonakis,,fountain,"DEUTSCHE BANK DEDICATES THIS / FOUNTAIN TO ITS EMPLOYEES WHO LOST / THEIR LIVES ON SEPTEMBER 11, 2001 / AND TO THE ENDURING SPIRIT OF THE / CITIZENS OF NEW YORK.",-74.006182,NY,0037,Gift of Deutsche Bank,,Manhattan,Ornamental Fountain,10005,,,Glass,,1.0,,Department of Parks and Recreation
,False,832,,American,Embury II,George Richard,"children, literary character, wpa",Signed: F.G.R. ROTH,-73.964970,NY,1117,Commissioned by The City of New York through The Temporary Emergency Relief Administration,,Brooklyn,Bas-Relief,11225,Frederick,,Limestone,,1.0,,Department of Parks and Recreation
,True,4211,,American,,Kirke,"american civil war, president of the united states, war",,-73.990111,NY,0845,Gift of the Union League Club,,Manhattan,Statue,10003,Henry,,Bronze,,2.0,,Department of Parks and Recreation
,False,1765,,"African American, Black American",,,"abstract, african american, black american, black history",,-73.935583,NY,1705,Commissioned through Department of Cultural Affairs Percent for Art Program,Miceli Kulik Williams,Manhattan,Sculpture,10029,Melvin,,"Stainless Steel, Iron",,1.0,,Department of Parks and Recreation
,False,832,,"Hungarian, American",Embury II,Hunt,"children, literary character, wpa",,-73.964513,NY,1117,Commissioned by The City of New York through The Temporary Emergency Relief Administration,,Brooklyn,Bas-Relief,11225,William,,Limestone,,1.0,,Department of Parks and Recreation
,False,643,,American,,,"lantern, firehouse, firefighters, first responders",,-73.914505,NY,3343,Commissioned through Department of Cultural Affairs Percent for Art Program,STV Incorporated,Brooklyn,Installation,11221,Julian,,Aluminum,,29.0,,New York City Fire Department
,False,1730,,"Czech, American",,,"engineer, inventor",ROBERT FULTON / 1765-1815,-73.932877,NY,1690,Gifted by The Society of Old Brooklynites,,Brooklyn,Statue,11233,Caspar,,Bronze,,1.0,"M.J. Seelig & Company (original); Roman Bronze Works, Inc. (replica)",Department of Parks and Recreation
,False,,,,Tull,,"war, veterans, vietnam","THIS MONUMENT HONORS THE MORE THAN 58,000 AMERICANS WHO LOST THEIR LIVES WHILE SERVIING THEIR COUNTRY IN THE VIETNAM WAR 1959 - 1975. / CHARLES / VICTOR / PICCOLELLA / NOVEMBER 14, 1944 / AUGUST 14, 1966 / PRIVATE FIRST CLASS / UNITED STATES ARMY / OTHER DECORATIONS INCLUDED THE / VIETNAMESE HONOR MEDAL 2ND CLASS / & GALLANTRY CROSS WITH PALM // BENJAMIN / ROBERT / TURIANO / NOVEMBER 10, 1943 / MARCH 24, 1969 / CORPORAL / UNITED STATES ARMY / OTHER DECORATIONS INCLUDED THE NATIONAL / DEFENSE SERVICE MEDAL, THE VIETNAM SERVICE / MEDAL, & THE VIETNAMESE MILITARY MERIT MEDAL. // ROBERT / JOSEPH / ZERILLI / SEPTEMBER 03, 1947 / SEPTEMBER 11, 1968 / SARGEANT / UNITED STATES ARMY / OTHER DECORATIONS INCLUDED THE NATIONAL / DEFENSE SERVICE MEDAL, THE VIETNAM SERVICE / MEDAL, & THE COMBAT INFANTRYMAN BADGE. // VERNELL / OWENS / JANUARY 12, 1945 / JUNE 17, 1968 / PRIVATE FIRST CLASS / UNITED STATES ARMY / OTHER DECORATIONS INCLUDED THE NATIONAL / DEFENSE SERVICE MEDAL / THE VIETNAM SERVICE / MEDAL, AND THE VIETNAMESE CAMPAIGN MEDAL. // CHARLES / WILLIAM / EGLIN III / JUNE 12, 1947 / FEBRUARY 15, 1968 / LANCE CORPORAL / UNITED STATES MARINE CORPS// RANDOLPH / A. / EDWARDS / AUGUST 27, 1947 / FEBRUARY 07, 1968 / SPECIALIST FOURTH CLASS / UNITED STATES ARMY / OTHER DECORATIONS INCLUDED THE NATIONAL / DEFENSE SERVICE MEDAL, THE VIETNAM SERVICE / MEDAL, AND THE VIETNAMESE MILITARY MERIT MEDAL.// LEANDRO / GARCIA / AUGUST 02, 1946 / FEBRUARY 02, 1968 / PRIVATE FIRST CLASS / UNITED STATES ARMY / OTHER DECORATIONS INCLUDED THE VIETNAM SERVICE MEDAL, / THE VIETNAMESE MILITARY MERIT / MEDAL, & THE GALLANTRY CROSS WITH PALM. // ANTHONY / VICTOR / CAMPANIELLO / OCTOBER 11, 1946 / DECEMBER 19, 1967 / SPECIALIST FOURTH CLASS / UNITED STATES ARMY / OTHER DECORATIONS INCLUDED THE VIETNAM / SERVICE MEDAL, THE VIETNAMESE MILITARY MERIT / MEDAL, AND THE GALLANTRY CROSS WITH PALM// CHARLES / PHILIP / DETOMASO / NOVEMBER 27, 1946 / APRIL 29, 1967 / PRIVATE FIRST CLASS / UNITED STATES ARMY/ OTHER DECORATIONS INCLUDED THE VIETNAM / SERVICE MEDAL, THE VIETNAMESE MILITARY MERIT / MEDAL & THE COMBAT INFANTRYMAN BADGE. // WILLIAM / EARL / GRAY/ OCTOBER 04, 1967 / FEBRUARY 06, 1967 / PRIVATE FIRST CLASS / UNITED STATES ARMY / OTHER DECORATIONS INCLUDED THE COMBAT / INFANTRYMAN BADGE, THE VIETNAM SERVICE MEDAL / AND THE VIETNAMESE CAMPAIGN MEDAL.",-73.853056,NY,1966,Commissioned by The Department of Parks & Recreation,,Queens,"Flagstaff Base, Plaque",11368,,,Bronze,,87.0,Remco Casting; Modern Art Foundry (collar),Department of Parks and Recreation
,False,2103,,American,,,"1964-65 world's fair, space",,-73.842111,NY,2018,Commissioned for the New York World's Fair,,Queens,Sculpture,11368,Donald,,Bronze,,1.0,"Fonda Artista (Original); Modern Art Foundry, 1989 repair",Department of Parks and Recreation
,False,"814, 920",,American,White,Atkins,"president of the united states, american revolutionary war, war, colonial",,-73.997010,NY,0549,Gift of Washington Arch Committee,,Manhattan,Statue,10012,Hermon,,Granite,,1.0,,Department of Parks and Recreation
,False,1293,,,Embury II,,"world war i, war","THE BRONZE PLAQUES / FLAGPOLE AND GROVE / OF TREES. PROVIDED / BY THE CITIZENS OF THIS / COMMUNITY. UNDER / THE SPONSORSHIP OF / MURRY HILL POST NO. 56 / AMERICAN LEGION, ARE / DEDICATED IN HALLOWED / MEMORY OF THE SONS OF / THIS NEIGHBORHOOD / WHO GAVE THEIR LIVES / IN THE WORLD WAR / IN THE CAUSE OF / JUSTICE, FREEDOM / AND / DEMOCRACY / DEDICATED, 1936",-73.97330015,NY,0941,"Gift of Murry Hill Post No. 56, American Legion",,Manhattan,Plaque,10016,,,Bronze,,11.0,,Department of Parks and Recreation
,False,,,,,,"american revolutionary war, colonial, polish, war",1776 --- 1926 / ERECTED ON THE 150 ANNIVERSARY / OF THE AMERICAN REVOLUTION / BY THE / POLISH AMERICAN CITIZENS / OF RICHMOND CO. N.Y. / TO THE MEMORY OF / GENERAL TADEUS KOSCIUSZKO / AND / GENERAL KAZIMIERZ PULASKI / AS A TOKEN OF THEIR LOYALTY TO / THE CAUSE OF THE AMERICAN COLONISTS /,-74.091548,NY,0239,Gift of Polish American Citizens of Richmond County,,Staten Island,Stele,10301,,,Bronze,,1.0,,Department of Parks and Recreation
,False,4892,,"Italian, American",,,"explorer, italian, colonialism",Sculpture: A. PICCIRILLI Pedestal: COLVMBVS / OCTOBER 12 1492,-73.889317,NY,3072,Part of a Department of Parks & Recreation renovation project,,Bronx,"Bust, Pedestal",10458,Attilio,,Granite,,1.0,,Department of Parks and Recreation
,False,1859,,American,Embury II,George Richard,"animals, wpa",,-73.971379,NY,1111,Purchased with T.E.R.A. Funds,,Manhattan,Bas-Relief,10019,Frederick,,Limestone,,1.0,,Department of Parks and Recreation
,False,2674,,,,,"world war ii, war","TREES PLANTED ALONG THIS WALK / COMMEMORATE THE MAJOR / NAVAL BATTLES / OF WORLD WAR II / PEARL HARBOR CAPE ESPERANCE / LEYTE GULF CASABLANCA / JAVA SEA KOMANDORSKI / MIDWAY KULA GULF / CORAL SEA PHILLIPPINE SEA / SAVO ISLAND MAKASSAR STRAIT / DEDICATED MAY 24, 1947 /",-73.971418,NY,1111,Gifted by the Civilian Naval Reserve Committee,,Manhattan,"Plaque, Plinth",10024,Alexander,,Bronze,,1.0,,Department of Parks and Recreation
Severance,False,1611,,,Swarthout,F.,"fountain, maritime, mythology","Pedestal: ""EDGERTON SWARTHOUT ARCHITECT / EUGENE SAVAGE SCULPTOR / H. CRAIG SEVERANCE ARCHITECT "" ON PEDESTAL, EAST SIDE: ""TO BROOKLYN / THE GIFT / OF MR AND MRS FRANK BAILEY / MCMXXXI""",-73.970087,NY,,Gift of Frank and Mary Louise Bailey,,Brooklyn,Fountain,11238,Eugene,,Bronze,,,,Department of Parks and Recreation
,False,,,,Melnicker,,"politician, public servant , lawyer, judge, justice",EDWARD G. BAKER / LAWYER --- JURIST / BOROUGH PRESIDENT / THIS PARK IS DEDICATED AS A / TRIBUTE TO HIS ACCOMPLISHMENTS / ERECTED 1977 / BY HIS FRIENDS AND THE / RICHMOND COUNTY BAR ASSOCIATION /,-74.076465,NY,,Gift of The Richmond County Bar Association,,Staten Island,"Plaque, Plinth",10301,,,Bronze,,,,Department of Parks and Recreation
,True,,,,,,"politician, public servant, city councilmember","IN MEMORY OF / CITY COUNCILMAN FRED SAMUEL / 1921-1985 / WHOSE TIRELESS EFFORTS / HELPED TO MAKE OUR PARK / AN OASIS IN THE COMMUNITY / FRED JOHNSON PARK ASSOCIATION, INC. / MAY 31, 1986",-73.935527,NY,2016,Gift of the New York City Department of Parks and Recreation,,Manhattan,"Plaque, Plinth",10001,Albert,,Bronze,,101.0,,Department of Parks and Recreation
,False,832,,"Hungarian, American",Embury II,Hunt,"children, literary character, wpa",,-73.964553,NY,1117,Commissioned by The City of New York through The Temporary Emergency Relief Administration,,Brooklyn,Bas-Relief,11225,William,,Limestone,,1.0,,Department of Parks and Recreation
,False,2287,,,,,"world war ii, war, religious leader","CHAPLAINS MEMORIAL / THESE LONDON PLANE TREES / WERE PLANTED IN MEMORY OF / FOUR CHAPLAINS OF US ARMY / REV. GEORGE L. FOX, CHC. / RABBI ALEXANDER D. GOODE, CHC. / REV. CLARK V. POLING, CHC. / REV. FATHER / JOHN P. WASHINGTON, CHC. / WHO AFTER GIVING THEIR LIFE BELTS TO / THEIR FELLOW SERVICE MEN LOCKED ARMS / AND PRAYING WENT DOWN TOGETHER / WITH THE TRANSPORT DORCHESTER SUNK BY / A GERMAN SUBMARINE FEBRUARY 3, 1943 / PRESENTED TO THE CITY OF NEW YORK / BY DAUGHTERS OF THE DEFENDERS OF THE REPUBLIC USA / NOVEMBER 5, 1950",-73.963494,NY,1254,Gift of Daughters of the Defenders of the Republic,United States Bronze Sign Company,Manhattan,"Plaque, Plinth",10027,,,Bronze,,2.0,,Department of Parks and Recreation
